hop_name,location,code,ptr_lat,ptr_lon,ptr_city
ae7.0.edge1.mia1.as7195.net,mia,US-FL,25.7932,-80.290604,Miami
as52580.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as52580.riodejaneiro.rj.ix.br,riodejaneiro|rj,BR-RJ,-22.90642,-43.18223,Rio de Janeiro
as61317.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as20940.brasilia.df.ix.br,brasilia|df,,,,
as20940.riodejaneiro.rj.ix.br,riodejaneiro|rj,BR-RJ,-22.90642,-43.18223,Rio de Janeiro
vl202.sao-eq4-dist-1.cdn77.com,sao,,,,
ae0-4.cr1.mia2.atlanticmetro.net,mia,US-FL,25.7932,-80.290604,Miami
ae1-24.cr1.lga6.atlanticmetro.net,lga,US-NY,40.777199,-73.872597,New York
et-0-0-2-4.cr2.lga3.atlanticmetro.net,lga,US-NY,40.777199,-73.872597,New York
as22356.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
ae154-1108.connect1.plxcon-iad1.netarch.akamai.com,iad,US-VA,38.9445,-77.455803,"Washington, DC"
as31529.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
port-channel3.core2.nyc4.he.net,nyc,US-NY,40.639801,-73.7789,New York
as15967.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as51185.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as14907.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as42473.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
po161.asw02.gru2.tfbnw.net,gru,BR-SP,-23.435556,-46.473057,Sao Paulo
po171.asw03.for1.tfbnw.net,for,BR-CE,-3.77628,-38.5326,Fortaleza
msw1ao.02.for2.tfbnw.net,for,BR-CE,-3.77628,-38.5326,Fortaleza
as28604.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as262589.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as2635.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
ae-0.bharti.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
as10429.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as8674.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
xe-0-1-2-22.cr1.dfw2.atlanticmetro.net,dfw,US-TX,32.896801,-97.038002,Dallas-Fort Worth
port-channel13.core3.nyc4.he.net,nyc,US-NY,40.639801,-73.7789,New York
port-channel3.core3.lon2.he.net,lon,GB-ENG,51.4706,-0.461941,London
ae0-4.cr2.dfw2.atlanticmetro.net,dfw,US-TX,32.896801,-97.038002,Dallas-Fort Worth
ae2-4.cr1.lax3.atlanticmetro.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae3.rt1.por.pt.geant.net,por|pt,PT-13,41.14961,-8.61099,Porto
ae2.rt1.bil.es.geant.net,bil|es,ES,43.26271,-2.92528,Bilbao
i00nye-005-ae5.bb.ip-plus.net,nye,,,,
zayo.ae23.mpr1.mia1.us.zip.zayo.com,mia|us,US-FL,25.7932,-80.290604,Miami
ae610.0.edge2.baq1.as7195.net,baq,,,,
ae200.0.edge1.baq1.as7195.net,baq,,,,
ae410.0.edge1.bog2.as7195.net,bog,CO-CUN,4.70159,-74.1469,Bogota
as10310.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
ptp-brigadeiro-couve.pop-mg.rnp.br,brigadeiro|mg,,,,
ae-1.telmex.lsanca07.us.bb.gin.ntt.net,lsanca|us,,,,
as7500.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as30081.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
as2906.fortaleza.ce.ix.br,fortaleza|ce,BR-CE,-3.71722,-38.54306,Fortaleza
e0-15.cr2.hou3.us.unitasglobal.net,hou|us,US-TX,29.645399,-95.2789,Houston
e0-15.cr1.hou3.us.unitasglobal.net,hou|us,US-TX,29.645399,-95.2789,Houston
e0-16.cr2.dfw1.us.unitasglobal.net,dfw|us,US-TX,32.896801,-97.038002,Dallas-Fort Worth
as8757.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
ae2.r01.osa03.icn.netarch.akamai.com,osa,JP-27,34.427299,135.244003,Osaka
ae7.r02.tyo03.icn.netarch.akamai.com,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
ae4.r01.gru01.icn.netarch.akamai.com,gru,BR-SP,-23.435556,-46.473057,Sao Paulo
be2432.ccr21.mci01.atlas.cogentco.com,mci,US-MO,39.2976,-94.713898,Kansas City
be8412.nr61.b006127-1.sjc13.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
te0-1-0-3.agr21.sjc01.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
be2304.rcr71.b019263-0.mia01.atlas.cogentco.com,mia,US-FL,25.7932,-80.290604,Miami
po-1.ce01.mia-11.us.leaseweb.net,mia|us,US-FL,25.7932,-80.290604,Miami
po-2.ce02.mia-11.us.leaseweb.net,mia|us,US-FL,25.7932,-80.290604,Miami
ae-0.akamai-prolexic.dllstx14.us.bb.gin.ntt.net,dllstx|us,,,,
as132203.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
xe-1-1-48.a00.seolko02.kr.ce.gin.ntt.net,seolko|kr,,,,
ae-0.interactive-3d.tokyjp09.jp.bb.gin.ntt.net,tokyjp|jp,,,,
100ge0-35.core1.orl1.he.net,orl,US-FL,28.5455,-81.332901,Orlando
pavlov-media-inc.e0-2.core1.orl1.he.net,orl,US-FL,28.5455,-81.332901,Orlando
be-3412-cs04.miami.fl.ibone.comcast.net,miami|fl,US-FL,25.77427,-80.19366,Miami
be-3312-cs03.miami.fl.ibone.comcast.net,miami|fl,US-FL,25.77427,-80.19366,Miami
msw1an.02.mia3.tfbnw.net,mia,US-FL,25.7932,-80.290604,Miami
be-3212-cs02.miami.fl.ibone.comcast.net,miami|fl,US-FL,25.77427,-80.19366,Miami
ae-792-ar03.bonitasprngs.fl.naples.comcast.net,bonitasprngs|fl,US-FL,26.33981,-81.7787,Bonita Springs
xe-7-3-3-1.a04.asbnva02.us.ce.gin.ntt.net,asbnva|us,,,,
as396986.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
be-33821-arsc1.northdade.fl.pompano.comcast.net,northdade|fl,,,,
et-3-35-1-as17-d.ashburn.va.ndcasbn.comcast.net,ashburn|va,US-VA,39.04372,-77.48749,Ashburn
be8165.rcr51.b027852-0.sjc13.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
ae-0.telefonica-data.miamfl02.us.bb.gin.ntt.net,miamfl|us,,,,
be3363.ccr42.jfk02.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
10-1-2.ear1.London1.Level3.net,london,GB,51.50853,-0.12574,London
de-fra05a-ri1-ae-5-0.aorta.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae77-0.ier05.lon32.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae25-0.icr01.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-1-0.ibr01.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-5-0.ibr01.sxl71.ntwk.msn.net,sxl,,,,
ae20-0.icr03.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-15-0.ibr01.par21.ntwk.msn.net,par,FR-IDF,49.012798,2.55,Paris
ae29-0.icr01.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
po201.asw01.dub4.tfbnw.net,dub,IE-D,53.421299,-6.27007,Dublin
po181.asw01.lhr7.tfbnw.net,lhr,GB-ENG,51.4706,-0.461941,London
msw1ad.02.lhr8.tfbnw.net,lhr,GB-ENG,51.4706,-0.461941,London
po204.asw02.bru2.tfbnw.net,bru,BE-BRU,50.901402,4.48444,Brussels
msw1af.01.bru2.tfbnw.net,bru,BE-BRU,50.901402,4.48444,Brussels
msw1ar.01.lhr8.tfbnw.net,lhr,GB-ENG,51.4706,-0.461941,London
ae21-0.icr03.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-124-0.ibr02.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae29-0.ier03.lon04.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae23-0.icr03.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae28-0.ier03.lon04.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae34-0.ier03.lon04.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-104-0.ibr01.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae25-0.ier03.lon04.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
MIMECAST-SE.ear2.London1.Level3.net,london,GB,51.50853,-0.12574,London
ae2.anycast-lon2.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r02.spine02.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r04.stem01.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r02.spine04.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r04.leaf01.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
po203.asw01.dub4.tfbnw.net,dub,IE-D,53.421299,-6.27007,Dublin
msw1ae.01.dub4.tfbnw.net,dub,IE-D,53.421299,-6.27007,Dublin
po204.asw01.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
msw1ae.01.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
et-4-1-0.cr0-lon9.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
de-fra02a-rb1-ae-1-0.aorta.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
lo1.r03.stem01.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r01.spine03.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lo1.r03.leaf01.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
po-1.ce01.lon-01.uk.leaseweb.net,lon|uk,GB-ENG,51.4706,-0.461941,London
lo1.r04.spine03.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
be1299.ccr21.lon02.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
de-fra04a-rm1-ge-0-0.aorta.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
be-2412-cs04.newark.nj.ibone.comcast.net,newark|nj,US-NJ,40.73566,-74.17237,Newark
100ge0-69.core3.fra1.he.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae11.lr3-lon2.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
ae7.lr5-par11.ip4.gtt.net,par,FR-IDF,49.012798,2.55,Paris
ae10.lr4-lon2.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
ae8.lr4-lon1.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
ae1.cr2-lon2.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
10-1-3-938.ear3.Denver1.Level3.net,denver,US-CO,39.73915,-104.9847,Denver
HundredGigE2-0-0-3.BSTNMA-LCR-21.VERIZON-GNI.NET,bstnma,,,,
ae20-0.icr03.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
be-140-0.ibr03.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
be-1-0.ibr01.dub08.ntwk.msn.net,dub,IE-D,53.421299,-6.27007,Dublin
be-3-0.ibr01.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-160-0.ibr04.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
ae21-0.ear03.lax31.ntwk.msn.net,lax,US-CA,33.942501,-118.407997,Los Angeles
po209.asw02.mty2.tfbnw.net,mty,MX-NLE,25.7785,-100.107002,Monterrey
po201.asw02.den2.tfbnw.net,den,US-CO,39.861698,-104.672997,Denver
msw1ah.01.lga3.tfbnw.net,lga,US-NY,40.777199,-73.872597,New York
ae24-0.icr01.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
be-160-0.ibr02.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
be-140-0.ibr01.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
buckeye-telesystem-inc.e0-16.switch1.den3.he.net,den,US-CO,39.861698,-104.672997,Denver
port-channel16.core2.chi1.he.net,chi,US-IL,41.9786,-87.9048,Chicago
controld-edge1-den.anycast.net,den,US-CO,39.861698,-104.672997,Denver
be-1121-cr21.northlake.il.ibone.comcast.net,northlake|il,US-IL,41.91725,-87.89562,Northlake
be-301-cr21.nashville.tn.ibone.comcast.net,nashville|tn,US-TN,36.16589,-86.78444,Nashville
be-1221-cs22.nashville.tn.ibone.comcast.net,nashville|tn,US-TN,36.16589,-86.78444,Nashville
be-1223-cr23.nashville.tn.ibone.comcast.net,nashville|tn,US-TN,36.16589,-86.78444,Nashville
be-303-cr13.dallas.tx.ibone.comcast.net,dallas|tx,US-TX,32.78306,-96.80667,Dallas
be-1113-cs01.dallas.tx.ibone.comcast.net,dallas|tx,US-TX,32.78306,-96.80667,Dallas
port-channel6.core2.yyc1.he.net,yyc,CA-AB,51.113899,-114.019997,Calgary
ae18.dar01.lon02.networklayer.com,lon,GB-ENG,51.4706,-0.461941,London
ae4.r22.ord02.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae24.r24.ord01.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae3.r21.ord02.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae10.r01.sea01.icn.netarch.akamai.com,sea,US-WA,47.449001,-122.308998,Seattle
ae1.r12.sea01.ien.netarch.akamai.com,sea,US-WA,47.449001,-122.308998,Seattle
ae4.r22.ord01.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae30.r02.ord01.icn.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae8.r01.lga01.icn.netarch.akamai.com,lga,US-NY,40.777199,-73.872597,New York
ae0.r02.lga01.icn.netarch.akamai.com,lga,US-NY,40.777199,-73.872597,New York
ae5.r02.gru01.icn.netarch.akamai.com,gru,BR-SP,-23.435556,-46.473057,Sao Paulo
ae4.r21.ord01.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae0.r22.ord02.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae3.r21.ord01.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae0.r21.ord02.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae-7.a06.chcgil09.us.bb.gin.ntt.net,chcgil|us,,,,
ae33.r01.ord01.icn.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae28.r01.iad02.icn.netarch.akamai.com,iad,US-VA,38.9445,-77.455803,"Washington, DC"
ae3.r24.iad04.ien.netarch.akamai.com,iad,US-VA,38.9445,-77.455803,"Washington, DC"
msw1ab.02.ord5.tfbnw.net,ord,US-IL,41.9786,-87.9048,Chicago
100ge0-54.core3.sjc2.he.net,sjc,US-CA,37.362598,-121.929001,San Jose
ARYAKA-NETW.ear4.Chicago2.Level3.net,chicago,US-IL,41.85003,-87.65005,Chicago
ae3.r22.ord01.mag.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae1.r21.ord02.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae34.r01.ord01.icn.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae1.r21.iad02.mag.netarch.akamai.com,iad,US-VA,38.9445,-77.455803,"Washington, DC"
lax-agg10--frgp-10ge.cenic.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae4.r01.ord01.icn.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae1.r23.ord01.icn.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae19.r02.sin01.ien.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
ae9.r21.ord01.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
lo1.r03.spine03.lon03.fab.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
ae22.r23.ord01.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae27.ter2.ord7.us.zip.zayo.com,ord|us,US-IL,41.9786,-87.9048,Chicago
ae2.r99.ord02.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
e0-25.cr1.den2.us.unitasglobal.net,den|us,US-CO,39.861698,-104.672997,Denver
100ge0-1.core2.sea1.he.net,sea,US-WA,47.449001,-122.308998,Seattle
0.ae3.GW9.DEN4.ALTER.NET,den,US-CO,39.861698,-104.672997,Denver
ae0.cbs02.eq01.chi01.networklayer.com,chi,US-IL,41.9786,-87.9048,Chicago
ae1.cbs02.eq01.tok01.networklayer.com,tok,JP-13,35.6895,139.69171,Tokyo
be-36031-arsc1.aurora.co.denver.comcast.net,aurora|co,US-CO,39.72943,-104.83192,Aurora
be-1-arsc1.denver.co.denver.comcast.net,denver|co,US-CO,39.73915,-104.9847,Denver
be-36041-arsc1.aurora.co.denver.comcast.net,aurora|co,US-CO,39.72943,-104.83192,Aurora
be-3212-cs02.champa.co.ibone.comcast.net,champa|co,,,,
ae-32-ar03-d.potomac.co.ibone.comcast.net,potomac|co,,,,
ae1.r99.ord02.ien.netarch.akamai.com,ord,US-IL,41.9786,-87.9048,Chicago
ae-49.a02.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
115.108.48.182.static-mumbai.vsnl.net.in,mumbai,IN-MH,19.07283,72.88261,Mumbai
if-ae-10-2.tcore1.cxr-chennai.as6453.net,chennai,IN-TN,13.08784,80.27847,Chennai
if-ae-20-2.tcore1.mlv-mumbai.as6453.net,mumbai,IN-MH,19.07283,72.88261,Mumbai
port-channel1.core3.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
sin-sdnlb1-nsof.anycast.net,sin,SG-04,1.35019,103.994003,Singapore
ae-0.sony-interactive-entertainment.mlanit02.it.bb.gin.ntt.net,mlanit|it,,,,
ae-0.f5-networks.snjsca04.us.bb.gin.ntt.net,snjsca|us,,,,
115.110.139.225.static-chennai.vsnl.net.in,chennai,IN-TN,13.08784,80.27847,Chennai
ae26-0.ear01.sin30.ntwk.msn.net,sin,SG-04,1.35019,103.994003,Singapore
be-21-0.ibr02.sin30.ntwk.msn.net,sin,SG-04,1.35019,103.994003,Singapore
be-6-0.ibr01.bom30.ntwk.msn.net,bom,IN-MM,19.088699,72.867897,Mumbai
be-22-0.ibr02.mrs20.ntwk.msn.net,mrs,FR-PAC,43.439272,5.221424,Marseille
be-20-0.ibr01.sin30.ntwk.msn.net,sin,SG-04,1.35019,103.994003,Singapore
ae21-0.ear02.sin30.ntwk.msn.net,sin,SG-04,1.35019,103.994003,Singapore
ae22-0.ier02.sgn30.ntwk.msn.net,sgn,VN-23,10.8188,106.652,Ho Chi Minh City
ae-0.att.lsanca20.us.bb.gin.ntt.net,lsanca|us,,,,
port-channel1.core3.tyo1.he.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
100ge0-61.core4.sjc2.he.net,sjc,US-CA,37.362598,-121.929001,San Jose
ae17.pr04.ccu1.tfbnw.net,ccu,IN-WB,22.654699,88.446701,Kolkata
po204.asw01.ccu1.tfbnw.net,ccu,IN-WB,22.654699,88.446701,Kolkata
psw03.ccu1.tfbnw.net,ccu,IN-WB,22.654699,88.446701,Kolkata
msw1ak.02.ccu1.tfbnw.net,ccu,IN-WB,22.654699,88.446701,Kolkata
po4000.asw02.itm1.tfbnw.net,itm,JP-27,34.7855,135.438004,Osaka
ae4.pr04.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
po404.asw01.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
psw02.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
msw1au.01.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
po208.asw01.bom2.tfbnw.net,bom,IN-MM,19.088699,72.867897,Mumbai
po208.asw02.bom2.tfbnw.net,bom,IN-MM,19.088699,72.867897,Mumbai
msw1ad.03.bom2.tfbnw.net,bom,IN-MM,19.088699,72.867897,Mumbai
po103.psw04.pnq1.tfbnw.net,pnq,IN-MM,18.5821,73.919701,Pune
msw1as.02.pnq1.tfbnw.net,pnq,IN-MM,18.5821,73.919701,Pune
port-channel9.core2.den1.he.net,den,US-CO,39.861698,-104.672997,Denver
be-5-0.ibr01.tyo31.ntwk.msn.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
be-4-0.ibr02.tyo31.ntwk.msn.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
be-13-0.ibr02.tyo79.ntwk.msn.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
be-5-0.ibr02.pdx30.ntwk.msn.net,pdx,US-OR,45.588699,-122.598,Portland
be-7-0.ibr04.mwh01.ntwk.msn.net,mwh,US-WA,47.207699,-119.32,Moses Lake
ve972.core4.mrs1.he.net,mrs,FR-PAC,43.439272,5.221424,Marseille
115.110.232.173.static.Delhi.vsnl.net.in,delhi,IN-DL,28.65195,77.23149,Delhi
et-0-0-5-0.bbr01.anx03.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
port-channel20.core4.lax2.he.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae-0.security-services.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
port-channel5.core2.jib1.he.net,jib,DJ-DJ,11.5473,43.1595,Djibouti City
port-channel2.core1.mba1.he.net,mba,KE-300,-4.03483,39.5942,Mombasa
port-channel3.core1.dur1.he.net,dur,ZA-NL,-29.614444,31.119722,Durban
100ge0-35.core2.jnb1.he.net,jnb,ZA-GT,-26.1392,28.246,Johannesburg
port-channel11.core2.sea1.he.net,sea,US-WA,47.449001,-122.308998,Seattle
100ge0-35.core1.cpt1.he.net,cpt,ZA-WC,-33.964802,18.6017,Cape Town
115.110.234.141.static.Mumbai.vsnl.net.in,mumbai,IN-MH,19.07283,72.88261,Mumbai
ae0.mpr1.sin1.sg.zip.zayo.com,sin|sg,SG-04,1.35019,103.994003,Singapore
ae5.cbs01.eq01.sng02.networklayer.com,sng,,,,
ae-0.cloudflare.tokyjp08.jp.bb.gin.ntt.net,tokyjp|jp,,,,
100ge0-36.core2.det1.he.net,det,US-MI,42.409199,-83.009903,Detroit
xe-5-4-0-2.a03.sngpsi07.sg.ce.gin.ntt.net,sngpsi|sg,,,,
ce-2-0-2.a00.newthk04.hk.ce.gin.ntt.net,newthk|hk,,,,
HunGE0-0-0-1.scbr02.sin02.as3491.net,sin,SG-04,1.35019,103.994003,Singapore
i68geb-007-xxx0-0-0x6.bb.ip-plus.net,geb,,,,
gru-sdnlb2-nsof.anycast.net,gru,BR-SP,-23.435556,-46.473057,Sao Paulo
e1-7.cr2.sin1.sg.unitasglobal.net,sin|sg,SG-04,1.35019,103.994003,Singapore
e0-28.cr2.lax2.us.unitasglobal.net,lax|us,US-CA,33.942501,-118.407997,Los Angeles
HunGE0-0-0-0.scbr02.sin02.as3491.net,sin,SG-04,1.35019,103.994003,Singapore
ae-2.akamai.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae31-2090.fra10.core-backbone.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae0-0.bbr02.anx03.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
ae1-0.bbr02.anx84.nue.de.anexia-it.net,nue|de,DE-BY,49.498699,11.078056,Nuremberg
po208.asw04.lax4.tfbnw.net,lax,US-CA,33.942501,-118.407997,Los Angeles
psw01.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
msw1aq.02.del1.tfbnw.net,del,IN-DL,28.5665,77.103104,New Delhi
as52863.saopaulo.sp.ix.br,saopaulo|sp,BR-SP,-23.5475,-46.63611,Sao Paulo
ae-0.verisign.snjsca04.us.bb.gin.ntt.net,snjsca|us,,,,
ae2.akaplx.sech-sin.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
ae-0.cloudflare.lsanca20.us.bb.gin.ntt.net,lsanca|us,,,,
ae-1.cloudflare.sttlwa01.us.bb.gin.ntt.net,sttlwa|us,,,,
fastweb-0.r01.mlanit01.it.bb.gin.ntt.net,mlanit|it,,,,
port-channel2.core3.sjc1.he.net,sjc,US-CA,37.362598,-121.929001,San Jose
ae-0.oracle-oci.lsanca07.us.bb.gin.ntt.net,lsanca|us,,,,
ae52.ter1.lax12.us.zip.zayo.com,lax|us,US-CA,33.942501,-118.407997,Los Angeles
xe-5-5-0-0.a03.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
xe-2-5-1-1.a04.lsanca07.us.ce.gin.ntt.net,lsanca|us,,,,
ce-6-0-0-0.a00.dllstx14.us.ce.gin.ntt.net,dllstx|us,,,,
ae-2.akamai.sttlwa01.us.bb.gin.ntt.net,sttlwa|us,,,,
coresite-mia2.netarch.akamai.com,mia,US-FL,25.7932,-80.290604,Miami
be-1002.br02.sin-01.sg.leaseweb.net,sin|sg,SG-04,1.35019,103.994003,Singapore
e0-21.cr1.sao1.br.unitasglobal.net,sao|br,BR-SP,-23.435556,-46.473057,Sao Paulo
ns1-sin.saasprotection.com,sin,SG-04,1.35019,103.994003,Singapore
ns2-sin.saasprotection.com,sin,SG-04,1.35019,103.994003,Singapore
clara1.par.franceix.net,par,FR-IDF,49.012798,2.55,Paris
de-cix.mrs.ip-max.net,mrs,FR-PAC,43.439272,5.221424,Marseille
hundredgige0-0-0-4.core2n.fra2.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
sin01-wxbb-crt01-bu60.webex.com,sin,SG-04,1.35019,103.994003,Singapore
sin01-wxbb-pe01-be11.webex.com,sin,SG-04,1.35019,103.994003,Singapore
sin01-wxbb-pe02-be11.webex.com,sin,SG-04,1.35019,103.994003,Singapore
port-channel11.core4.dal1.he.net,dal,US-TX,32.847099,-96.851799,Dallas
ae1.cbs03.eq01.par02.networklayer.com,par,FR-IDF,49.012798,2.55,Paris
port-channel1.core4.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
btn-asn-as3491.e0-48.core2.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
be-201-pe12.9greatoaks.ca.ibone.comcast.net,9greatoaks|ca,,,,
asn-cxa-all-cci-22773-rdc-as22773.ethernet0-77.core2.lax1.he.net,lax,US-CA,33.942501,-118.407997,Los Angeles
