#IATA	size	name	lat long	country_code	city	pop	heuristic	1	2	3
BEP	medium_airport	Bellary Airport	15.1627998352 76.8827972412	IN	Bellary	336681 0 0 0 
BEQ	medium_airport	RAF Honington	52.3426017761 0.7729390264	GB	Thetford	21588 0 0 0 
BES	medium_airport	Brest Bretagne Airport	48.4478988647 -4.4185400009	FR	Brest/Guipavas	13755 3 0 0 
BET	medium_airport	Bethel Airport	60.77980042 -161.8379974	US	Bethel	6080 0 0 0 
BEW	medium_airport	Beira Airport	-19.7964000702 34.9076004028	MZ	Beira	530604 0 0 0 
BEX	medium_airport	RAF Benson	51.6164016724 -1.0958299637	GB	Benson	5691 0 0 0 
BEY	large_airport	Beirut Rafic Hariri International Airport	33.8208999634 35.4883995056	LB	Beirut	1916100 0 0 0 
BFD	medium_airport	Bradford Regional Airport	41.8031005859 -78.6400985718	US	Bradford	8770 0 0 0 
BFF	medium_airport	Western Neb. Rgnl/William B. Heilig Airport	41.87400055 -103.5960007	US	Scottsbluff	15039 0 0 0 
BFH	medium_airport	Bacacheri Airport	-25.4050998688 -49.2319984436	BR	Curitiba	1718421 0 0 0 
BFI	large_airport	Boeing Field King County International Airport	47.5299987793 -122.3020019531	US	Seattle	608660 0 0 0 
BFK	medium_airport	Buckley Air Force Base	39.7016983032 -104.751998901	US	Aurora	325078 0 0 0 
BFL	medium_airport	Meadows Field	35.43360138 -119.0569992	US	Bakersfield	347483 0 0 0 
BFM	medium_airport	Mobile Downtown Airport	30.6268005371 -88.0680999756	US	Mobile	195111 0 0 0 
BFO	medium_airport	Buffalo Range Airport	-21.0081005096 31.5785999298	ZW	Chiredzi	28205 0 0 0 
BFP	medium_airport	Beaver County Airport	40.7724990845 -80.3914031982	US	Beaver Falls	8987 0 0 0 
BFS	large_airport	Belfast International Airport	54.6575012207 -6.2158298492	GB	Belfast	274770 0 0 0 
BFU	medium_airport	Bengbu Airport	32.8477333333 117.320244444	CN	Bengbu	576648 0 0 0 
BFX	medium_airport	Bafoussam Airport	5.5369200707 10.3545999527	CM	Bafoussam	290768 0 0 0 
BGA	medium_airport	Palonegro Airport	7.1265 -73.1848	CO	Bucaramanga	571820 0 0 0 
BGF	medium_airport	Bangui M'Poko International Airport	4.3984799385 18.5188007355	CF	Bangui	542393 0 0 0 
BGI	medium_airport	Sir Grantley Adams International Airport	13.0746002197 -59.4925003052	BB	Bridgetown	98511 0 0 0 
BGM	medium_airport	Greater Binghamton/Edwin A Link field	42.20869827 -75.97979736	US	Binghamton	47376 0 0 0 
BGO	large_airport	Bergen Airport Flesland	60.2933998108 5.2181401253	NO	Bergen	213585 0 0 0 
BGR	large_airport	Bangor International Airport	44.8073997498 -68.8281021118	US	Bangor	33039 0 0 0 
BGW	large_airport	Baghdad International Airport	33.2625007629 44.2346000671	IQ	Baghdad	5672513 0 0 0 
BGX	medium_airport	Comandante Gustavo Kraemer Airport	-31.390499115 -54.1122016907	BR	Bagé	98940 0 0 0 
BGY	large_airport	Bergamo / Orio Al Serio Airport	45.6739006042 9.7041702271	IT	Bergamo	114162 0 0 0 
BGZ	medium_airport	Braga Municipal Aerodrome	41.5871009827 -8.445139885	PT	Braga	121394 0 0 0 
BHB	medium_airport	Hancock County-Bar Harbor Airport	44.45000076 -68.3615036	US	Bar Harbor	2552 0 0 0 
BHD	large_airport	George Best Belfast City Airport	54.6180992126 -5.8724999428	GB	Belfast	274770 0 0 0 
BHE	medium_airport	Woodbourne Airport	-41.5182991028 173.8699951172	NZ	Blenheim	26550 0 0 0 
BHI	medium_airport	Comandante Espora Airport	-38.725 -62.1693	AR	Bahia Blanca	276546 0 0 0 
BHJ	medium_airport	Bhuj Airport	23.2877998352 69.6701965332	IN	Bhuj	133459 0 0 0 
BHK	medium_airport	Bukhara Airport	39.7750015259 64.4832992554	UZ	Bukhara	247644 0 0 0 
BHM	large_airport	Birmingham-Shuttlesworth International Airport	33.56290054 -86.75350189	US	Birmingham	212237 0 0 0 
BHO	medium_airport	Raja Bhoj International Airport	23.2875003815 77.3374023438	IN	Bhopal	1599914 0 0 0 
BHQ	medium_airport	Broken Hill Airport	-32.0013999939 141.472000122	AU	Broken Hill	18430 0 0 0 
BHS	medium_airport	Bathurst Airport	-33.4094009399 149.651992798	AU	Bathurst	33110 0 0 0 
BHU	medium_airport	Bhavnagar Airport	21.752199173 72.1852035522	IN	Bhavnagar	554978 0 0 0 
BHV	medium_airport	Bahawalpur Airport	29.3481006622 71.7180023193	PK	Bahawalpur	552607 0 0 0 
BHX	large_airport	Birmingham International Airport	52.4538993835 -1.7480299473	GB	Birmingham	984333 0 0 0 
BIA	medium_airport	Bastia-Poretta Airport	42.5527000427 9.4837303162	FR	Bastia/Poretta	41001 3 0 0 
BIF	medium_airport	Biggs Army Air Field (Fort Bliss)	31.84950066 -106.3799973	US	Fort Bliss/El Paso	649121 3 0 0 
BIH	medium_airport	Eastern Sierra Regional Airport	37.3731002808 -118.363998413	US	Bishop	3879 0 0 0 
BIK	medium_airport	Frans Kaisiepo Airport	-1.1900199652 136.108001709	ID	Biak-Supiori Island	4537 3 0 0 
BIL	large_airport	Billings Logan International Airport	45.8077011108 -108.5429992676	US	Billings	104170 0 0 0 
BIO	medium_airport	Bilbao Airport	43.3011016846 -2.9106099606	ES	Bilbao	354860 0 0 0 
BIQ	medium_airport	Biarritz-Anglet-Bayonne Airport	43.4683990479 -1.5233199596	FR	Biarritz/Anglet/Bayonne	44396 3 0 0 
BIR	medium_airport	Biratnagar Airport	26.4815006256 87.263999939	NP	Biratnagar	182324 0 0 0 
BIS	medium_airport	Bismarck Municipal Airport	46.7727012634 -100.7460021973	US	Bismarck	61272 0 0 0 
BIX	 	Budapest	47.4812134 19.1303031	HU	Budapest	1741041 0 0 0 
BIY	medium_airport	Bisho Airport	-32.8970985413 27.2791004181	ZA	Bisho	137287 0 0 0 
BJA	medium_airport	Soummam Airport	36.7120018005 5.069920063	DZ	Béjaïa	164103 0 0 0 
BJC	medium_airport	Rocky Mountain Metropolitan Airport	39.90879822 -105.1169968	US	Denver	600158 0 0 0 
BJF	medium_airport	Båtsfjord Airport	70.6005020142 29.691400528	NO	Båtsfjord	2166 0 0 0 
BJI	medium_airport	Bemidji Regional Airport	47.50939941 -94.93370056	US	Bemidji	13431 0 0 0 
BJL	medium_airport	Banjul International Airport	13.3380002975 -16.6522006989	GM	Banjul	34589 0 0 0 
BJM	medium_airport	Bujumbura International Airport	-3.3240199089 29.3185005188	BI	Bujumbura	331700 0 0 0 
BJR	medium_airport	Bahir Dar Airport	11.6080999374 37.3216018677	ET	Bahir Dar	168899 0 0 0 
BJV	large_airport	Milas Bodrum International Airport	37.2505989075 27.6643009186	TR	Bodrum	39317 0 0 0 
BJX	medium_airport	Del Bajío International Airport	20.9934997559 -101.481002808	MX	Silao	65195 0 0 0 
BJZ	medium_airport	Badajoz Airport	38.8913002014 -6.8213300705	ES	Badajoz	148334 0 0 0 
BKB	medium_airport	Nal Airport	28.0706005096 73.2071990967	IN	Bikaner	576015 0 0 0 
BKC	medium_airport	Buckland Airport	65.9815979004 -161.149002075	US	Buckland	2026 0 0 0 
BKE	medium_airport	Baker City Municipal Airport	44.8372993469 -117.808998108	US	Baker City	9828 0 0 0 
BKH	medium_airport	Barking Sands Airport	22.0228004456 -159.785003662	US	Kekaha	3537 0 0 0 
BKI	medium_airport	Kota Kinabalu International Airport	5.937210083 116.0510025024	MY	Kota Kinabalu	457326 0 0 0 
BKK	large_airport	Suvarnabhumi Airport	13.6810998917 100.7470016479	TH	Bangkok	5104476 0 0 0 
BKL	medium_airport	Burke Lakefront Airport	41.5175018311 -81.6832962036	US	Cleveland	396815 0 0 0 
BKS	medium_airport	Padang Kemiling (Fatmawati Soekarno) Airport	-3.863699913 102.3389968872	ID	Bengkulu-Sumatra Island	309712 3 0 0 
BKW	medium_airport	Raleigh County Memorial Airport	37.7873001099 -81.1241989136	US	Beckley	17614 0 0 0 
BKX	large_airport	Suvarnabhumi Airport	13.6810998917 100.7470016479	TH	Bangkok	5104476 0 0 0 
BLA	medium_airport	General Jose Antonio Anzoategui International Airport	10.1070995331 -64.689201355	VE	Barcelona	424795 0 0 0 
BLF	medium_airport	Mercer County Airport	37.2957992554 -81.2077026367	US	Bluefield	10447 0 0 0 
BLH	medium_airport	Blythe Airport	33.6192016602 -114.717002869	US	Blythe	20817 0 0 0 
BLI	medium_airport	Bellingham International Airport	48.7928009033 -122.5380020142	US	Bellingham	80885 0 0 0 
BLJ	medium_airport	Batna Airport	35.7521018982 6.3085899353	DZ	Batna	280798 0 0 0 
BLK	medium_airport	Blackpool International Airport	53.7717018127 -3.0286099911	GB	Blackpool	143101 0 0 0 
BLL	large_airport	Billund Airport	55.7402992249 9.1517801285	DK	Billund	6160 0 0 0 
BLQ	large_airport	Bologna / Borgo Panigale Airport	44.5354003906 11.2887001038	IT	Bologna	366133 0 0 0 
BLR	large_airport	Bengaluru International Airport	13.1978998184 77.7062988281	IN	Bangalore	5104047 0 0 0 
BLV	large_airport	Scott AFB/Midamerica Airport	38.54520035 -89.83519745	US	Belleville	44478 0 0 0 
BLZ	medium_airport	Chileka International Airport	-15.6791000366 34.9739990234	MW	Blantyre	584877 0 0 0 
BMA	medium_airport	Stockholm-Bromma Airport	59.3544006348 17.9416999817	SE	Stockholm	1253309 0 0 0 
BME	medium_airport	Broome International Airport	-17.9447002411 122.2320022583	AU	Broome	12766 0 0 0 
BMG	medium_airport	Monroe County Airport	39.1459999084 -86.6166992188	US	Bloomington	80405 0 0 0 
BMI	large_airport	Central Illinois Regional Airport at Bloomington-Normal	40.47710037 -88.91590118	US	Bloomington/Normal	52497 3 0 0 
BMM	medium_airport	Bitam Airport	2.0756399632 11.4932003021	GA	Bitam	10297 0 0 0 
BMV	medium_airport	Buon Ma Thuot Airport	12.668299675 108.120002747	VN	Buon Ma Thuot	146975 0 0 0 
BMY	medium_airport	Île Art - Waala Airport	-19.7206001282 163.6609954834	NC	Waala	890 0 0 0 
BNA	large_airport	Nashville International Airport	36.1245002747 -86.6781997681	US	Nashville	530852 0 0 0 
BND	medium_airport	Bandar Abbas International Airport	27.2182998657 56.3777999878	IR	Bandar Abbas	352173 0 0 0 
BNE	large_airport	Brisbane International Airport	-27.3841991425 153.1170043945	AU	Brisbane	2189878 0 0 0 
BNI	medium_airport	Benin Airport	6.3169798851 5.5995001793	NG	Benin	1125058 0 0 0 
BNK	medium_airport	Ballina Byron Gateway Airport	-28.8339004517 153.56199646	AU	Ballina	14242 0 0 0 
BNN	medium_airport	Brønnøysund Airport	65.4610977173 12.217499733	NO	Brønnøy	4366 0 0 0 
BNO	medium_airport	Burns Municipal Airport	43.5918998718 -118.955001831	US	Burns	2806 0 0 0 
BNS	medium_airport	Barinas Airport	8.6195697784 -70.2208023071	VE	Barinas	353442 0 0 0 
BNX	medium_airport	Brussels South Charleroi Airport	50.4592018127 4.4538202286	BE	Brussels	1019022 0 0 0 
BOD	large_airport	Bordeaux-Mérignac (BA 106) Airport	44.8283004761 -0.7155560255	FR	Bordeaux/Mérignac	69791 3 0 0 
BOG	large_airport	El Dorado International Airport	4.70159 -74.1469	CO	Bogota	7674366 0 0 0 
BOH	large_airport	Bournemouth Airport	50.7799987793 -1.8424999714	GB	Bournemouth	163600 0 0 0 
BOI	large_airport	Boise Air Terminal/Gowen field	43.56439972 -116.2229996	US	Boise	145987 0 0 0 
BOJ	large_airport	Burgas Airport	42.5695991516 27.5151996613	BG	Burgas	195966 0 0 0 
BOM	large_airport	Chhatrapati Shivaji International Airport	19.0886993408 72.8678970337	IN	Mumbai	12691836 0 0 0 
BON	medium_airport	Flamingo International Airport	12.1309995651 -68.2685012817	BQ	Kralendijk	3081 0 0 0 
BOO	large_airport	Bodø Airport	67.269203186 14.3653001785	NO	Bodø	34073 0 0 0 
BOS	large_airport	General Edward Lawrence Logan International Airport	42.36429977 -71.00520325	US	Boston	617594 0 0 0 
BOU	medium_airport	Bourges Airport	47.0581016541 2.3702800274	FR	Bourges	67987 0 0 0 
BOY	medium_airport	Bobo Dioulasso Airport	11.1600999832 -4.3309698105	BF	Bobo Dioulasso	360106 0 0 0 
BPC	medium_airport	Bamenda Airport	6.0392398834 10.1225996017	CM	Bamenda	393835 0 0 0 
BPM	medium_airport	Begumpet Airport	17.4531002045 78.4675979614	IN	Hyderabad	3597816 0 0 0 
BPS	medium_airport	Porto Seguro Airport	-16.4386005402 -39.0808982849	BR	Porto Seguro	123173 0 0 0 
BPT	medium_airport	Southeast Texas Regional Airport	29.950799942 -94.0206985474	US	Beaumont/Port Arthur	53818 3 0 0 
BQH	medium_airport	London Biggin Hill Airport	51.3307991028 0.0324999988	GB	London	7556900 0 0 0 
BQK	medium_airport	Brunswick Golden Isles Airport	31.2588005066 -81.4664993286	US	Brunswick	15383 0 0 0 
BQN	medium_airport	Rafael Hernandez Airport	18.4948997498 -67.1294021606	PR	Aguadilla	16073 0 0 0 
BQS	medium_airport	Ignatyevo Airport	50.4253997803 127.4120025635	RU	Blagoveschensk	221296 2 0 0 
BQT	medium_airport	Brest Airport	52.1082992554 23.8980998993	BY	Brest	300715 0 0 0 
BRC	medium_airport	San Carlos De Bariloche Airport	-41.1511993408 -71.1575012207	AR	San Carlos de Bariloche	95394 0 0 0 
BRD	medium_airport	Brainerd Lakes Regional Airport	46.39830017 -94.13809967	US	Brainerd	13590 0 0 0 
BRE	large_airport	Bremen Airport	53.0475006104 8.7866697311	DE	Bremen	546501 0 0 0 
BRI	large_airport	Bari / Palese International Airport	41.1389007568 16.7605991364	IT	Bari	277387 0 0 0 
BRL	medium_airport	Southeast Iowa Regional Airport	40.7831993103 -91.12550354	US	Burlington	25663 0 0 0 
BRM	medium_airport	Barquisimeto International Airport	10.0427465439 -69.3586196899	VE	Barquisimeto	809490 0 0 0 
BRN	medium_airport	Bern Belp Airport	46.914100647 7.4971499443	CH	Bern	121631 0 0 0 
BRO	medium_airport	Brownsville South Padre Island International Airport	25.9067993164 -97.4259033203	US	Brownsville	175023 0 0 0 
BRQ	medium_airport	Brno-Tuřany Airport	49.1512985229 16.6944007874	CZ	Brno	369559 0 0 0 
BRS	large_airport	Bristol International Airport	51.3827018738 -2.7190899849	GB	Bristol	430713 0 0 0 
BRU	large_airport	Brussels Airport	50.9014015198 4.4844398499	BE	Brussels	1019022 0 0 0 
BRW	medium_airport	Wiley Post Will Rogers Memorial Airport	71.2854003906 -156.7660064697	US	Barrow	4212 0 0 0 
BRX	medium_airport	Maria Montez International Airport	18.251499176 -71.1203994751	DO	Barahona	77160 0 0 0 
BSB	large_airport	Presidente Juscelino Kubistschek International Airport	-15.8691673279 -47.9208335876	BR	Brasília	2207718 0 0 0 
BSC	medium_airport	José Celestino Mutis Airport	6.20292 -77.3947	CO	Bahía Solano	3079 0 0 0 
BSK	medium_airport	Biskra Airport	34.7933006287 5.7382302284	DZ	Biskra	307987 0 0 0 
BSL	large_airport	EuroAirport Basel-Mulhouse-Freiburg Airport	47.5895996094 7.5299100876	FR	Bâle/Mulhouse	111430 3 0 0 
BSO	medium_airport	Basco Airport	20.4512996674 121.980003357	PH	Basco	7297 0 0 0 
BSR	large_airport	Basrah International Airport	30.5491008759 47.6621017456	IQ	Basrah	2600000 2 0 0 
BTC	medium_airport	Batticaloa Airport	7.7057600021 81.6788024902	LK	Batticaloa	86742 0 0 0 
BTE	medium_airport	Sherbro International Airport	7.5324201584 -12.5188999176	SL	Bonthe	9647 0 0 0 
BTJ	medium_airport	Sultan Iskandar Muda International Airport	5.522872024 95.4206371307	ID	Banda Aceh	250757 0 0 0 
BTK	medium_airport	Bratsk Airport	56.3706016541 101.6979980469	RU	Bratsk	256600 0 0 0 
BTL	medium_airport	W K Kellogg Airport	42.3073005676 -85.2515029907	US	Battle Creek	52347 0 0 0 
BTM	medium_airport	Bert Mooney Airport	45.9547996521 -112.4970016479	US	Butte	34190 0 0 0 
BTR	large_airport	Baton Rouge Metropolitan Ryan Field	30.53319931 -91.14959717	US	Baton Rouge	229493 0 0 0 
BTS	large_airport	M. R. Štefánik Airport	48.1702003479 17.2126998901	SK	Bratislava	423737 0 0 0 
BTU	medium_airport	Bintulu Airport	3.1238501072 113.019996643	MY	Bintulu	151617 0 0 0 
BTV	medium_airport	Burlington International Airport	44.4719009399 -73.1532974243	US	Burlington	42417 0 0 0 
BUD	large_airport	Budapest Listz Ferenc international Airport	47.4369010925 19.2555999756	HU	Budapest	1741041 0 0 0 
BUF	large_airport	Buffalo Niagara International Airport	42.94049835 -78.73220062	US	Buffalo	261310 0 0 0 
BUG	medium_airport	Benguela Airport	-12.609000206 13.4036998749	AO	Benguela	151226 0 0 0 
BUN	medium_airport	Gerardo Tobar López Airport	3.81963 -76.9898	CO	Buenaventura	240387 2 0 0 
BUQ	medium_airport	Joshua Mqabuko Nkomo International Airport	-20.0174007416 28.6179008484	ZW	Bulawayo	699385 0 0 0 
BUR	medium_airport	Bob Hope Airport	34.2006988525 -118.3590011597	US	Burbank	103340 2 0 0 
BUS	medium_airport	Batumi International Airport	41.6102981567 41.5997009277	GE	Batumi	121806 0 0 0 
BUZ	medium_airport	Bushehr Airport	28.9447994232 50.8345985413	IR	Bushehr	165377 0 0 0 
BVA	medium_airport	Paris Beauvais Tillé Airport	49.4543991089 2.1127800941	FR	Beauvais/Tillé	1041 3 0 0 
BVB	medium_airport	Atlas Brasil Cantanhede Airport	2.8413889408 -60.6922225952	BR	Boa Vista	235150 0 0 0 
BVG	medium_airport	Berlevåg Airport	70.8713989258 29.0342006683	NO	Berlevåg	1085 0 0 0 
BVH	medium_airport	Vilhena Airport	-12.6943998337 -60.0983009338	BR	Vilhena	63231 0 0 0 
BVY	medium_airport	Beverly Municipal Airport	42.5842018127 -70.9164962769	US	Beverly	39502 0 0 0 
BWA	medium_airport	Bhairahawa Airport	27.5056991577 83.4162979126	NP	Bhairawa	63367 0 0 0 
BWF	medium_airport	Barrow Walney Island Airport	54.1311988831 -3.2636699677	GB	Barrow-in-Furness	47264 0 0 0 
BWG	medium_airport	Bowling Green Warren County Regional Airport	36.9645004272 -86.4197006226	US	Bowling Green	58067 0 0 0 
BWH	medium_airport	Butterworth Airport	5.4659199715 100.3909988403	MY	Butterworth	107591 0 0 0 
BWI	large_airport	Baltimore/Washington International Thurgood Marshall Airport	39.17539978 -76.66829681	US	Baltimore	620961 0 0 0 
BWN	large_airport	Brunei International Airport	4.9442000389 114.9280014038	BN	Bandar Seri Begawan	64409 0 0 0 
BWO	medium_airport	Balakovo Airport	51.8582992554 47.7456016541	RU	Balakovo	199572 0 0 0 
BWT	medium_airport	Wynyard Airport	-40.9989013672 145.7310028076	AU	Burnie	19972 0 0 0 
BWU	medium_airport	Sydney Bankstown Airport	-33.9244003296 150.9880065918	AU	Sydney	4627345 0 0 0 
BXH	medium_airport	Balkhash Airport	46.8932991028 75.0049972534	KZ	Balkhash	81364 0 0 0 
BXP	medium_airport	Biała Podlaska Airport	52.0057983398 23.1436004639	PL	Biała Podlaska	57541 0 0 0 
BXU	medium_airport	Bancasi Airport	8.9515 125.4788	PH	Butuan City	309709 0 0 0 
BYJ	medium_airport	Beja International Airport	38.0788993835 -7.9324002266	PT	Beja	34760 0 0 0 
BYK	medium_airport	Bouaké Airport	7.7388000488 -5.0736699104	CI	Bouake	567481 0 0 0 
BYM	medium_airport	Carlos Manuel de Cespedes Airport	20.3964004517 -76.6213989258	CU	Bayamo	192632 0 0 0 
BYN	medium_airport	Bayankhongor Airport	46.1632995605 100.7040023804	MN	Bayankhongor	23234 0 0 0 
BYS	medium_airport	Bicycle Lake Army Air Field	35.2804985046 -116.629997253	US	Fort Irwin/Barstow	22639 3 0 0 
BYU	medium_airport	Bayreuth Airport	49.9850006104 11.6400003433	DE	Bayreuth	75061 0 0 0 
BZC	medium_airport	Umberto Modiano Airport	-22.7709999084 -41.9628982544	BR	Cabo Frio	108239 0 0 0 
BZE	large_airport	Philip S. W. Goldson International Airport	17.539100647 -88.3081970215	BZ	Belize City	61461 0 0 0 
BZG	medium_airport	Bydgoszcz Ignacy Jan Paderewski Airport	53.0968017578 17.9776992798	PL	Bydgoszcz	366452 0 0 0 
BZK	medium_airport	Bryansk Airport	53.2141990662 34.176399231	RU	Bryansk	427236 0 0 0 
BZL	medium_airport	Barisal Airport	22.8010005951 90.3012008667	BD	Barisal	202242 0 0 0 
BZN	medium_airport	Gallatin Field	45.77750015 -111.1529999	US	Bozeman	37280 0 0 0 
BZO	medium_airport	Bolzano Airport	46.4602012634 11.3263998032	IT	Bolzano	99049 0 0 0 
BZR	medium_airport	Béziers-Vias Airport	43.3235015869 3.3538999557	FR	Béziers/Vias	4906 3 0 0 
BZV	medium_airport	Maya-Maya Airport	-4.2516999245 15.2530002594	CG	Brazzaville	1284609 0 0 0 
CAB	medium_airport	Cabinda Airport	-5.5969901085 12.1884002686	AO	Cabinda	66020 0 0 0 
CAC	medium_airport	Cascavel Airport	-25.0002994537 -53.5008010864	BR	Cascavel	257172 2 0 0 
CAE	large_airport	Columbia Metropolitan Airport	33.9388008118 -81.1194992065	US	Columbia	129272 0 0 0 
CAG	large_airport	Cagliari / Elmas Airport	39.251499176 9.0542802811	IT	Cagliari	149257 0 0 0 
CAI	large_airport	Cairo International Airport	30.1219005585 31.4055995941	EG	Cairo	7734614 0 0 0 
CAK	medium_airport	Akron Canton Regional Airport	40.9160995483 -81.442199707	US	Akron	199110 0 0 0 
CAL	medium_airport	Campbeltown Airport	55.4371986389 -5.6863899231	GB	Campbeltown	4939 0 0 0 
CAN	large_airport	Guangzhou Baiyun International Airport	23.3924007416 113.2990036011	CN	Guangzhou	3152825 0 0 0 
CAP	medium_airport	Cap Haitien International Airport	19.7329998016 -72.1947021484	HT	Cap Haitien	134815 0 0 0 
CAQ	medium_airport	Juan H White Airport	7.96847 -75.1985	CO	Caucasia	58034 0 0 0 
CAX	medium_airport	Carlisle Airport	54.9375 -2.8091700077	GB	Carlisle	72633 0 0 0 
CBB	medium_airport	Jorge Wilsterman International Airport	-17.4211006165 -66.1771011353	BO	Cochabamba	900414 0 0 0 
CBG	medium_airport	Cambridge Airport	52.2050018311 0.174999997	GB	Cambridge	128488 0 0 0 
CBH	medium_airport	Béchar Boudghene Ben Ali Lotfi Airport	31.6457004547 -2.2698600292	DZ	Béchar	143382 0 0 0 
CBM	large_airport	Columbus Air Force Base	33.6437988281 -88.4438018799	US	Columbus	23640 0 0 0 
CBO	medium_airport	Awang Airport	7.1652398109 124.2099990845	PH	Cotabato City	179433 0 0 0 
CBQ	medium_airport	Margaret Ekpo International Airport	4.9760198593 8.3472003937	NG	Calabar	461796 0 0 0 
CBR	large_airport	Canberra International Airport	-35.3069000244 149.1950073242	AU	Canberra	367752 0 0 0 
CBT	medium_airport	Catumbela Airport	-12.4792003632 13.4869003296	AO	Catumbela	16977 0 0 0 
CBU	medium_airport	Cottbus-Drewitz Airport	51.8894424438 14.5319442749	DE	Cottbus	84754 0 0 0 
CBV	medium_airport	Coban Airport	15.4689998627 -90.4067001343	GT	Coban	53375 0 0 0 
CCF	medium_airport	Carcassonne Airport	43.2159996033 2.306319952	FR	Carcassonne/Salvaza	49600 3 0 0 
CCH	medium_airport	Chile Chico Airport	-46.5833015442 -71.6874008179	CL	Chile Chico	2500 0 0 0 
CCJ	large_airport	Calicut International Airport	11.1367998123 75.9552993774	IN	Calicut	439922 0 0 0 
CCM	medium_airport	Diomício Freitas Airport	-28.7244434357 -49.4213905334	BR	Criciúma	161954 0 0 0 
CCP	medium_airport	Carriel Sur Airport	-36.7727012634 -73.0631027222	CL	Concepcion	215413 0 0 0 
